id,name,coach,stadium.id,stadium.name,stadium.city,stadium.capacity,stadium
762,Holstein Kiel,,515.0,Holstein-Stadion,Kiel,11386.0,
764,1. FC Magdeburg,,518.0,MDCC-Arena,Magdeburg,27250.0,
765,Sportiva Salernitana,,519.0,Stadio Arechi,Salerno,37245.0,
766,Venezia,,520.0,Stadio Pierluigi Penzo,Venice,10500.0,
767,AS Cittadella,,521.0,Stadio Pier Cesare Tombolato,Cittadella,7623.0,
768,Cosenza Calcio,,523.0,Stadio San Vito,Cosenza,23974.0,
769,Ascoli,,525.0,Cino e Lillo Del Duca,Ascoli Piceno,20550.0,
770,Perugia,,529.0,Stadio Renato Curi,Perugia,28000.0,
771,US Cremonese,,530.0,Stadio Giovanni Zini,Cremona,20034.0,
772,Spezia Calcio,,532.0,Stadio Alberto Picco,La Spezia,10336.0,
773,Foggia Calcio,,533.0,Stadio Pino Zaccheria,Foggia,25000.0,
774,Calcio Padova,,534.0,Stadio Euganeo,Padova,17500.0,
775,Albacete Balompie,,538.0,Carlos Belmonte,Albacete,17524.0,
288,Cordoba CF,,539.0,Estadio Nuevo Arcangel,Cordoba,20989.0,
776,Real Oviedo,,542.0,Carlos Tartiere,Oviedo,30500.0,
777,Gimnastic de Tarragona,,543.0,Nou Estadi Municipal,Tarragona,14591.0,
778,Cadiz CF,,547.0,Estadio Ramon de Carranza,Cadiz,25033.0,
779,Alcorcon AD,,551.0,Santo Domingo,Alcorcon,6000.0,
780,CD Lugo,,554.0,Anxo Carro,Lugo,7840.0,
781,CF Reus Deportiu,,555.0,Estadio Municipal de Reus,Tarragona,4700.0,
782,CF Rayo Majadahonda,,556.0,Estadio Cerro Del Espino,Majadahonda,3376.0,
783,UD Extremadura,,557.0,Estadio Francisco de La Hera,Almendralejo,11580.0,
784,Wisla Plock SA,,562.0,Stadion Im. Kazimierza Gorskiego,Plock,10978.0,
785,Zaglebie Sosnowiec SA,,566.0,Stadion Ludowy,Sosnowiec,7500.0,
786,ASPN Miedz Legnica,,569.0,Stadion Im. Orla Bialego,Legnica,6244.0,
794,"Nigeria, Women",,1711.0,Moshood Abiola National Stadium,Abuja,60491.0,
5255,"Club Nacional de Football, Women",,1376.0,Estadio Gran Parque Central,Montevideo,34000.0,
801,"Australia, Women",,617.0,Coopers Stadium,Adelaide,,
802,"Jamaica, Women",,447.0,Independence Park,Kingston,35000.0,
804,"Scotland, Women",,169.0,Hampden Park,Glasgow,52063.0,
806,"Japan, Women",,1163.0,Ajinomoto Stadium,Tokyo,49970.0,
807,"Netherland, Women",,250.0,De Kuip,Rotterdam,51177.0,
858,Manaus Futebol Clube,,613.0,Arena da Amazônia,Manaus,,
810,"Cameroon, Women",,1707.0,Stade Ahmadou Ahidjo,Yaoundé,38509.0,
118,SC Freiburg,,2525.0,Stade Europa-Park,Fribourg,34700.0,
813,"Chile, Women",,1706.0,Estadio Nacional de Chile,Santiago de Chile,46190.0,
814,"Thailand, Women",,439.0,Rajamangala National Stadium,Bangkok,49722.0,
815,Belgium U21,,96.0,Fisht Olympic Stadium,Sotchi,47659.0,
817,Poland U21,,160.0,Silesian Stadium,,,
5305,Eastern District SA,,7319.0,Siu Sai Wan Sports Ground,Hong Kong,11981.0,
819,Austria U21,,330.0,Allianz Stadion,Vienna,28345.0,
812,"USA, Women",,1235.0,BBVA Compass Stadium,Houston,22039.0,
6137,VV Katwijk,,8214.0,Sportpark De Krom,Katwijk,,
822,Serbia U21,,125.0,Rajko Mitic,Belgrade,55538.0,
846,Club Atlético Monarcas Morelia,,1703.0,Estadio Generalísimo José María Morelos y Pavón,Morelia,38869.0,
823,Croatia U21,,112.0,Kaliningrad Stadium,Kaliningrad,35016.0,
829,Xoloitcuintles Club Tijuana,,588.0,Estadio Caliente,Tijuana,15231.0,
831,Club de Fútbol Atlas,,601.0,Estadio Jalisco,Guadalajara,,
832,Club de Fútbol Tigres de la UNAL,,1307.0,Estadio Universitario,San Nicolás de los Garza,42000.0,
833,Club de Fútbol Monterrey,,590.0,Estadio BBVA Bancomer,Monterrey,,
834,Club Deportivo Guadalajara,,1308.0,Estadio Omnilife,Zapopan,46355.0,
835,Club de Fútbol Pachuca,,591.0,Estadio Miguel Hidalgo,Pachuca de Soto,,
836,Chiapas Fútbol Club,,1704.0,Estadio Víctor Manuel Reyna,Chiapas,27500.0,
838,Club América,,602.0,Azteca,Mexico City,,
839,Club Santos Laguna,,595.0,Estadio Corona,Torreon,,
840,Club Deportivo Tiburones Rojos de Veracruz,,596.0,Estadio Luis Pirata Fuente,Veracruz,,
842,Club Social y Deportivo León,,598.0,Estadio Nou Camp,Léon,30000.0,
841,Cruz Azul Fútbol Club,,602.0,Azteca,Mexico City,,
825,France U21,,2.0,Stade de France,Saint-Denis,80698.0,
803,"England, Women",,14.0,Wembley,London,90000.0,
826,Romania U21,,587.0,Arena Națională,Bucarest,55634.0,
824,England U21,,14.0,Wembley,London,90000.0,
816,Italy U21,,90.0,Stadio Olimpico,Rome,72698.0,
844,Rayos de Necaxa,,599.0,Estadio Victoria,Aguascalientes,,
845,Querétaro Fútbol Club,,600.0,Estadio Corregidora de Queretaro,Santiago de Queretaro,,
848,Club de Deportes Cobresal,,604.0,El Cobre,El Salvador,,
849,Club Deportes Antofagasta,,606.0,Regional Calvo y Bascuñán,Antofagasta,,
850,Club Deportivo O'Higgins,,1702.0,Estadio El Teniente,Rancagua,14450.0,
851,Club de Deportes Unión Española,,1429.0,Estadio Santa Laura,Santiago,19000.0,
853,Club Deportivo Huachipato,,1342.0,Estadio CAP,Talcahuano,10500.0,
855,Club Deportivo Palestino,,1371.0,Estadio Municipal de La Cisterna,Santiago,8000.0,
856,Club de Deportes Santiago Wanderers,,1701.0,Estadio Elias Figueroa Brander,Valparaiso,25568.0,
859,Brusque Futebol Clube,,1699.0,Estádio Augusto Bauer,Brusque,5000.0,
809,"New-Zealand, Women",,2800.0,Eden Park,Auckland,50000.0,
811,"Sweden, Women",,619.0,AAMI Park,Melbourne,,
876,FC Würzburger Kickers,,1263.0,Flyeralarm Arena,Wuerzburg,13090.0,
879,Luton Town,,635.0,Kenilworth Road,Luton,10356.0,
878,Barnsley FC,,1205.0,Oakwell Stadium,Barnsley,23287.0,
877,Charlton Athletic,,634.0,The Valley,London,27111.0,
880,Bengaluru FC,,636.0,Sree Kanteerava Stadium,Bengaluru,25810.0,
881,Chennaiyin FC,,1698.0,Jawaharlal Nehru Stadium,Chennai,40000.0,
882,Shrewsbury Town,,637.0,Montgomery Waters Meadow,Shrewsbury,10000.0,
883,New York Red Bulls,,638.0,Sports Illustrated Stadium,Harrison,,
884,DC United,,639.0,Audi Field,Washington,,
890,Esporte Clube Bahia,,581.0,Arena Fonte Nova,Salvador,50000.0,
891,Esporte Clube Jacuipense,,1697.0,Estadio Eliel Martins,Riachao do Jacuípe,5000.0,
892,Club Atlético River Plate,,644.0,Estadio Monumental Antonio Vespucio Liberti,Buenos Aires,,
893,Club Social y Deportivo Defensa y Justicia,,1207.0,Estadio Norberto Tomaghello,Gobernador Julio A. Costa,12000.0,
895,Sportyvny Klub Dnipro-1,,648.0,Dnipro Arena,Dnipropetrovsk,31003.0,
894,Clyde FC,,1696.0,Broadwood Stadium,Cumbernauld,8086.0,
854,Corporación de Fútbol de la Universidad de Chile,,1378.0,Estadio Nacional de Santiago,Santiago,48665.0,
921,1. FC Saarbrucken,,1538.0,Ludwigspark-Stadion,Saarbrucken,35303.0,
923,SD Ponferradina,,672.0,Estadio El Toralin,Ponferrada,8800.0,
924,CF Fuenlabrada,,668.0,Estadio Fernando Torres,Fuenlabrada,6000.0,
925,CD Mirandes,,671.0,Estadio Municipal de Anduva,Miranda de Ebro,7980.0,
1528,CE Sabadell FC,,1249.0,Nova Creu Alta,Sabadell,15000.0,
1535,AC Omonia Nicosia,,573.0,GSP Stadium,Strovolos,23000.0,
1536,FC Slovan Liberec,,1287.0,Stadion u Nisy,Liberec,9900.0,
1525,CD Castellon,,1250.0,Estadio Municipal Castalia,Castellon,15500.0,
830,Club de Fútbol Puebla de la Franja,,603.0,Estadio Cuauhtémoc,Puebla,,
1713,Singapore,,1627.0,Jalan Besar Stadium,Singapur,6000.0,
857,Royale Union Saint-Gilloise,,612.0,Stade Joseph Marien,Saint-Gilles,,
1875,Burgos CF,,1561.0,Municipal El Plantio,Burgos,12200.0,
1877,UD Ibiza,,1560.0,Can Misses,Ibiza,4500.0,
2105,Armenia U17,,1870.0,Gorodskoy,Borisov,5402.0,
535,LASK Linz,,3887.0,Raiffeisen Arena,Linz,19080.0,
488,Panetolikos,,293.0,Panetolikos Stadium,Agrinio,7321.0,
2563,FK Rodina Moskva,,2229.0,Spartakovets im. N.P. Starostina,Moscow,,
614,Universitatea Craiova,,428.0,Stadionul Ion Oblemenco,Craiova,30944.0,
533,NK Osijek,,3048.0,Opus Arena,Osijek,13000.0,
324,Nîmes Olympique,,3984.0,Stade des Antonins,Nîmes,8000.0,
4788,Al Wehda FC (Mecca) Under 18,,6352.0,Al Wehda Club Stadium,Makkah ,5000.0,
5451,İmişli FK,,7513.0,Quba Olympic Sports Complex Stadium,Quba,7000.0,
5146,"FC Farul Constanţa, Women",,424.0,Stadionul Central Academia Hagi,Ovidiu,3000.0,
4845,Al Hazem SC Under 18,,6496.0,Reserve of Alhazm Club Stadium,Ar Rass,1000.0,
4864,ASF Andrézieux Bouthéon,,6514.0,L'Envol Stadium,Andrézieux-Bouthéon,5000.0,
4885,Montreal Roses FC,,6554.0,Centre Sportif Bois-de-Boulogne,Laval,1.0,
4902,Gimnasia y Esgrima La Plata Reserve,,6567.0,Predio Estancia Chica,La Plata,300.0,
4919,CA Unión de Santa Fe Reserves,,6584.0,Complejo Deportivo La Tatenguita,Santa Fe,150.0,
4936,US Thionville Lusitanos,,6604.0,Stade de Guentrange,Thionville,3025.0,
4952,FC Victoria Rosport,,6623.0,Party-Rent-Arena,Rosport,1000.0,
4967,"Congo DR, Women",,1775.0,Stade des Martyrs,Kinshasa,80000.0,
4983,Landskrona BoIS,,6696.0,Landskrona IP,Landskrona,10000.0,
5002,Unión Montañesa Escobedo,,6719.0,Eusebio Arce,Escobedo,2000.0,
5021,SD Eibar B,,1693.0,Unbe Sports Complex,Eibar,1000.0,
5040,Club Deportiva Minera,,6756.0,Ángel Celdrán,Cartagena,2000.0,
5058,Bonner SC,,6783.0,Sportpark Nord,Bonn,2500.0,
5099,FC Bayern Alzenau 1920,,6825.0,Städtisches Stadion im Sportzentrum am Prischoß,Alzenau,5313.0,
5114,ROC de Charleroi-Marchienne,,6853.0,Stade de la Neuville,Charleroi,8000.0,
874,Georgia U21,,381.0,Boris Paichadze Dinamo Arena,Tbilisi,54549.0,
5127,Sarıyer SK,,6890.0,Yusuf Ziya Öniş Stadium,Istanbul,4100.0,
5141,FC Internazionale Milano U23,,1264.0,Stadio Brianteo,Monza,18568.0,
872,Azerbaijan U21,,391.0,Bakcell Arena,Baku,11000.0,
843,Club Universidad Nacional,,1309.0,Estadio Olímpico Universitario,Mexico,63186.0,
2046,England U17,,1838.0,St. George's Park,Needwood,1500.0,
873,Slovakia U21,,1252.0,Tehelné Pole,Bratislava,22500.0,
2050,England U16,,1838.0,St. George's Park,Needwood,1500.0,
2051,Wales U16,,1842.0,Racecourse Ground,Wrexham,15500.0,
2043,Tottenham Hotspur U18,,1837.0,Hotspur Way,London,500.0,
2044,Chelsea U18,,1836.0,Cobham Training Ground,Cobham,500.0,
5160,FC St. Pauli von 1910 U17,,6842.0,Sportanlage Sachsenweg,,,
5175,1. FC Saarbrücken U17,,6137.0,Sportplatz Quierschied,,,
5987,Getafe CF U14,,1626.0,Ciudad Deportiva de Getafe,Getafe,1500.0,
5843,Athletic Club Boise,,7813.0,Les Bois Park,Boise,6000.0,
5844,Corpus Christi FC,,7814.0,War Memorial Stadium,Little Rock,54120.0,
5989,Real Madrid Club de Fútbol U15,,1686.0,Ciudad Real Madrid,Madrid,3000.0,
5991,Aravaca Club de Fútbol U12,,7969.0,Estadio Antonio Sanfíz,Madrid,2000.0,
5992,"SSV Rhade 1925 e.V., Women",,7981.0,Sportpark Risthaus Platz 2,Dorsten,2000.0,
5995,Blagnac FC,,7998.0,Stade d'Andromède,Blagnac,1600.0,
6003,Vissel Kobe U-18,,8010.0,Ibuki Mori Stadium,Hyogo,1000.0,
6005,Aomori Yamada High School,,8011.0,Aomori Yamada High School Ground,Aomori City,,
6011,Sanfrecce Hiroshima FC Youth,,8015.0,Aki Takata Soccer Park,Hiroshima,1000.0,
6015,Gamba Osaka Youth,,8018.0,OFA Banpaku Football Center,Osaka,,
6017,Maebashi Ikuei High School,,8020.0,Maebashi Ikuei High School Takasaki Ground,Gunma,,
6019,FC Tokyo U-18,,8025.0,Tokyo Gas Musashino-En Multipurpose Ground,Kodaira,,
6025,Ryutsu Keizai University Kashiwa High School,,8033.0,Ryutsu Keizai University Kashiwa High School Ground,Kashiwa,,
5952,Sociedade Desportiva Juazeirense,,8048.0,Estádio Adauto Moraes,Juazeiro,8000.0,
6029,Vegalta Sendai Youth,,1169.0,Yurtec Stadium,Sendai,19694.0,
6028,Nara Club Youth,,3678.0,Rohto Field Nara,Nara,30600.0,
6027,Higashi Fukuoka High School,,8040.0,Higashi Fukuoka High School Ground,Fukuoka,,
6024,Teikyo Nagaoka High School,,8029.0,Nagaoka New Town Sports Park Soccer Field,Niigata,2000.0,
6023,Kashima Antlers Youth,,8031.0,Kashima Antlers Clubhouse Ground,Ibaraki,,
6022,Ozu High School,,8064.0,Ozu Athletic Park Stadium,Ozu,,
6021,Nagoya Grampus U-18,,8036.0,Toyota Sports Center,Aichi,8000.0,
6020,Urawa Reds Youth,,1157.0,Saitama Stadium 2002,Saitama,63700.0,
6018,Yokohama FC Youth,,8044.0,Yokohama FC LEOC Training Center,Yokohama,,
6016,Shizuoka Gakuen High School,,8065.0,S_pl@tt FUJISPARK Athletic Field,Fuji,,
6014,Avispa Fukuoka U-18,,8022.0,Fukuoka Football Center – Pitch A,Fukuoka,,
6013,Kamimura Gakuen High School,,8021.0,Ibusuki Football Park,Kagoshima,,
6012,Sagan Tosu U-18,,8017.0,Saga City Health and Sports Center,Saga,,
6010,Shohei High School,,8014.0,Shohei High School Ground,Saitama,,
6009,Tokyo Verdy Youth,,8019.0,Verdi Ground,Tokyo,,
6008,Kawasaki Frontale U-18,,8066.0,Fujitsu Stadium Kawasaki,Kawasaki,,
6007,Kashiwa Reysol U-18,,8023.0,Zero Watt Power Field Kashiwa,Kashiwa,,
6006,Funabashi Municipal High School,,8067.0,Funabashi Municipal Hoten Park Stadium,Funabashi,,
6004,Fagiano Okayama U-18,,8037.0,Masada Soccer Field,Okayama,,
6002,Toyo University,,8068.0,Toyo Sports Center,Tokyo,,
6001,Tokyo International University,,8055.0,Tokyo International University Soccer Field,Tokyo,1000.0,
5999,University of Tsukuba U18,,8008.0,Tsukuba University Soccer Field,Tsukuba,1000.0,
5998,US Lège Cap-Ferret,,8003.0,Stade Louis Goubet,Lège-Cap-Ferret,,
5997,Canet Roussillon FC,,8002.0,Stade Saint-Michel,Canet-en-Roussillon,3800.0,
5996,Tarbes Pyrénées Football,,8069.0,Stade Maurice Trélut,Tarbes,,
5994,Tudu Mighty Jets FC,,1613.0,Accra Sports Stadium,Accra,40000.0,
5993,Third World FC,,8070.0,McDan La Town Park Stadium,Accra,,
5983,Al Mokawloon Al Arab Sporting Club,,3875.0,Stade Osman Ahmed Osman,Caire,35000.0,
5982,Wadi Degla Football Club,,3876.0,Petrosport Stadium,Nouveau Caire,16000.0,
5981,Anzoátegui Fútbol Club,,7959.0,Estadio José Antonio Anzoátegui,Puerto La Cruz,38000.0,
5980,Trujillanos Futbol Club,,7960.0,José Alberto Pérez Olympic Stadium,Valera,25000.0,
5966,Serra Branca Esporte Clube,,7526.0,Estádio Governador Ernani Sátyro - O Amigão,Campina Grande,35000.0,
5959,Futebol Clube Pantanal SAF,,8073.0,Estádio Jacques da Luz,Campo Grande,,
5958,Lagarto Futebol Clube,,8074.0,Estádio Paulo Barreto de Menezes,Lagarto,,
5953,Associação Desportiva Ferroviária,,8063.0,Estádio Engenheiro Alencar Araripe,Cariacica,7700.0,
5391,KFF U16 Selection,,7428.0,Stadion Namys,Shymkent,25000.0,
5332,Stade Lavallois MFC U14,,8081.0,Stade Les Gandonnières,Laval,,
5263,Faroe Islands U21,,575.0,Tórsvøllur,Tórshavn,6040.0,
4720,Montrouge U19,,8082.0,Stade Jean Lezer,Montrouge,,
4719,Dunkerque U19,,6252.0,Stade Pierre Lamstaes 1,Bray-Dunes,,
4682,"Pavia Academy, Women",,8083.0,Stadio Pietro Fortunati,Pavia,,
4680,ACF Brescia Calcio Femminile,,6160.0,Mario Rigamonti Sports Centre,Brescia,,
6000,Ryutsu Keizai University U18,,8033.0,Ryutsu Keizai University Kashiwa High School Ground,Kashiwa,,
5845,Fort Wayne FC,,7815.0,Bishop D'Arcy Stadium,Fort Wayne,3500.0,
5846,New York Cosmos,,7816.0,Hinchliffe Stadium,Paterson,7500.0,
5847,Sarasota Paradise,,2309.0,Premier Sports Campus,Lakewood Ranch,,
5848,"AEK Athens FC, Women",,7820.0,Agioi Anargyroi Municipal Stadium,Athens,5000.0,
5849,"Seattle Reign FC, Women",,1312.0,Lumen Field,Seattle,69000.0,
5851,"Denver Summit FC, Women",,7821.0,Centennial Stadium,Colorado,12000.0,
5852,"Boston Legacy FC, Women",,1195.0,Gillette Stadium,Foxborough,66829.0,
5853,Ogre United,,7822.0,Ogres Stadions,Ogre,1200.0,
5854,Liga Deportiva Universitaria de Portoviejo,,2332.0,Estadio Reales Tamarindos,Portoviejo,21000.0,
5855,Club Deportivo Santo Domingo,,7242.0,Estadio Etho Vega,Santo Domingo,,
5856,Atlético Fútbol Club (Guayaquil),,7823.0,Estadio Carlos Pérez Perasso,Guayaquil,1000.0,
5857,"Østerbro Idræts-Forening, Women",,7825.0,Valby Stadium - Idrætspark,Copenhagen,12000.0,
5858,"FC Copenhagen, Women",,7826.0,Vanløse Idrætspark,Copenhagen,5000.0,
5860,"ASA Aarhus, Women",,7828.0,Robotize Park,Aarhus,1500.0,
5861,Liaoning Tieren F.C.,,7829.0,Tiexi Stadium,Tiexi,40000.0,
5862,Chongqing Tonglianglong FC,,7830.0,Longxing Football Stadium,Chongqing,60000.0,
5863,Wiliete Sport Clube,,7831.0,Ombaka National Stadium,Benguela,35000.0,
5864,Union Sportive de Zilimadjou,,2286.0,Stade de Moroni,Moroni,,
5865,Simba Bhora FC,,7832.0,Wadzanai Stadium,Shamva,1500.0,
5866,Silver Strikers FC,,7833.0,Silver Stadium,Lilongwe,18000.0,
5867,Real de Banjul Football Club,,7834.0,Banjul Mini Stadium,Banjul,3000.0,
5868,Rahimo Football Club,,7835.0,Stade Wobi Bobo-Dioulasso,Bobo-Dioulasso,10000.0,
5869,Police Football Club,,2340.0,Stade Régional de Nyamirambo,Kigali,22000.0,
5870,Nsingizini Hotspurs FC,,7836.0,King Sobhuza II Memorial Stadium,Nhlangano,2000.0,
5871,Mogadishu City Club,,7837.0,Mogadishu Stadium,Mogadishu,65000.0,
5872,Mlandege Football Club,,2314.0,Amaan Stadium,,,
5873,Association Sportive Mangasport,,7838.0,Stade Henri Sylvoz,Moanda,4000.0,
5874,Lioli Football Club,,7839.0,Lioli Ground,Teyateyaneng,3000.0,
5875,Jamus Sports Club,,1740.0,Juba Stadium,Juba,12000.0,
5876,Fundación Bata Sport Academy,,7840.0,Estadio de Bata,Bata,40000.0,
5877,Football Club Les Aigles du Congo,,1775.0,Stade des Martyrs,Kinshasa,80000.0,
5878,Football Club Fassell,,1752.0,Antoinette Tubman Stadium,Monrovia,10000.0,
5879,Ethiopian Insurance Football Club,,2292.0,Addis Ababa Stadium,Addis Ababa,,
5880,Association Sportive Saint Michel Elgeco Plus FC,,7842.0,Elgeco Plus Stadium,Anamalanga,5000.0,
5881,East End Lions FC,,7843.0,Trade Centre Field,Freetown,1000.0,
5882,Dadjè Football Club d'Aplahoué,,7844.0,Stade Omnisports d'Aplahoué,Aplahoué,4000.0,
5883,Côte d'Or Football Club,,7845.0,Stade d'Amitié,Praslin,2000.0,
5884,Colombe Sportive du Dja et Lobo,,7846.0,Municipal Stadium Dja-et-Lobo,Sangmélima,2000.0,
5886,Association Sportive des Conducteurs de Kara,,2280.0,Stade Municipal Kara,Kara,,
5887,Association Sportive Tempête Mocaf,,1743.0,Complexe Sportif Barthelemy Boganda,Bangui,20000.0,
5888,Association Sportive des Forces Armées Nigériennes,,1754.0,Stade Général Seyni Kountché,Niamey,30000.0,
5889,Association Sportive d'Ali Sabieh/Djibouti Télécom,,2284.0,El Hadj Hassan Gouled Aptidon,Djibouti,,
5890,Aigle Noir Makamba FC,,7849.0,Peace Park Stadium Makamba,Gisenyi,35000.0,
5891,African Stars Football Club,,7850.0,Sam Nujoma Soccer Stadium,Windhoek,10300.0,
5892,"Swieqi United Football Club, Women",,7333.0,Centenary Stadium,,,
5893,"Riga Football Club, Women",,2699.0,Mežaparks Sports Village,Riga,1500.0,
5894,"Racing Fussball Club Union Luxembourg, Women",,6635.0,Achille Hammerel Stadium,,,
5895,"Pyunik Yerevan FC, Women",,3681.0,Junior Sport Stadium,Erevan,1188.0,
5896,"NSÍ Runavík, Women",,7851.0,Við Løkin Stadium,Runavík,1500.0,
5897,"Neftçi Peşəkar Futbol Klubu, Women",,391.0,Bakcell Arena,Baku,11000.0,
5898,"FC Metalist 1925 Kharkiv, Women",,189.0,Metalist Stadium,Kharkiv,40003.0,
5899,"HJK Helsinki, Women",,7852.0,Töölön Pallokenttä,Helsinki,4600.0,
5900,"ABB Fomget Gençlik, Women",,7853.0,Fatih Stadium,Ankara,1000.0,
5901,"ŽFK Budućnost Podgorica, Women",,379.0,Podgorica City Stadium,Podgorica,17000.0,
5902,"ŽNK Agram Zagreb, Women",,7854.0,Stadion NŠC Stjepan Spajić,Zagreb,5000.0,
479,OFI Crete FC,,7213.0,Pagritio,,,
4178,Lexington Sporting Club,,5690.0,Lexington Sporting Club Stadium,,,
5903,"Molde FK, Women",,333.0,Aker Stadion,Molde,11249.0,
5904,"Aalesunds FK, Women",,2058.0,Color Line Stadion,Ålesund,,
5905,"FK Haugesund, Women",,1881.0,Haugesund Sparebank Arena,Haugesund,8983.0,
5906,CO Korhogo,,3003.0,Amadou Gon Coulibaly Stadium,Korhogo,20000.0,
4966,FC Anyang,,6655.0,Anyang Sports Complex,,,
5907,Ljungskile SK,,7891.0,Skarsjövallen,Ljungskile,6000.0,
5908,Nordic United FC,,7892.0,Södertälje Fotbollsarena ,Södertälje ,6400.0,
5909,Norrby IF,,1180.0,Borås Arena,Boras,17800.0,
5910,"SC Sand, Women",,7894.0,Adams Arena,Willstätt,2300.0,
5911,Strømmen IF,,7900.0,Strømmen Stadion ,Strømmen,4500.0,
5912,Kuopion Palloseura,,351.0,Savon Sanomat Areena,Kuopio,5300.0,
5913,FC Supra du Québec,,6554.0,Centre Sportif Bois-de-Boulogne,Laval,1.0,
5914,FC Meshakhte Tkibuli,,7901.0,Vladimer Bochorishvili Stadium,Tkibuli,14.0,
5915,Football Club Rustavi,,7902.0,GFF Technical Centre,Rustavi,2000.0,
5916,PFC Lokomotiv Tashkent,,1969.0,Lokomotiv Stadium,Tashkent,8000.0,
5917,Cordino Esporte Clube,,7903.0,Estádio Leandro Cláudio da Silva,Barra do Corda,,
5918,Nova Mutum Esporte Clube,,7904.0,Estádio Valdir Doilho Wons,Nova Mutum,1000.0,
5919,Sportverein Oberachern e.V.,,7905.0,Waldsee-Stadion,Achern,1500.0,
5920,TuS Makkabi Berlin e.V.,,6795.0,Julius-Hirsch-Sports Center,,,
5921,Fußball-Club Oberneuland,,7906.0,Marko-Mock-Arena,Bremer,5000.0,
5922,Dynamic Herb Cebu Football Club,,7907.0,Dynamic Herb Sports Complex,Talisay,550.0,
5923,Football Club Altyn Asyr Ashgabat,,7908.0,Buzmeyin Sport Complex,Ashgabat,10000.0,
5924,Ravshan Kulob,,7909.0,Kulob Markazii Stadium,Kulob,20000.0,
5984,Atlético Madrid U18,,556.0,Estadio Cerro Del Espino,Majadahonda,3376.0,
5925,Kenya U17,,1938.0,Moi International Sports Centre,Kasarani,60000.0,
5988,Atlético Madrid U15,,7968.0,Ciudad Deportiva Atlético de Madrid - Majadahonda,Majadahonda,,
5926,Cameroon U23,,2028.0,Olembe Stadium,Yaoundé,,
5927,Morocco U23,,1624.0,Stade de Marrakech,Marrakech,45240.0,
5928,Senegal U23,,1800.0,Stade Léopold Sédar Senghor,Dakar,60000.0,
5931,Kokushikan University,,7922.0,Kokushikan University Kaedenomori Campus Soccer Field,Machida,1000.0,
5932,Nippon Sport Science University,,7923.0,Nippon Sport Science University Kensidai Campus Soccer Field,Yokohama,1000.0,
5933,Meiji University,,7924.0,Meiji University Hachimanyama Soccer Field,Setagaya,1000.0,
5934,Tokai University,,7926.0,Tokai University Shonan Campus Soccer Field,Hiratsuka,1000.0,
5935,Nihon University,,7929.0,Nihon University Athletic Park Inagi Soccer Field,Inagi,1000.0,
5936,"Eskilstuna United DFF, Women",,1245.0,Tunavallen,Eskilstuna,7800.0,
5937,Toin University of Yokohama,,7930.0,Toin Gakuen Soccer Field,Yokohama,1000.0,
5938,"SV Thülen , Women",,7937.0,Sportplatz Am Scheid,Brilon-Thülen,,
5968,Chuo University,,7944.0,Chuo University Tama Campus,Tokyo,1000.0,
5969,Keio University,,7945.0,Hiyoshi Athletics Field,Yokohama,3000.0,
5970,AFC Telford United,,6691.0,New Bucks Head,,,
5971,Amalgamated Football Club Totton,,1667.0,Testwood Stadium,Totton,3000.0,
5972,Buxton Football Club,,7947.0,The Silverlands,Buxton,4000.0,
5973,Chatham Town Football Club,,7652.0,Bauvill Stadium,Chatham,5000.0,
5974,Chelmsford City Football Club,,7949.0,Melbourne Stadium,Chelmsford,3500.0,
5975,Gainsborough Trinity Football Club,,7950.0,The Northolme,Gainsborough,4300.0,
5976,Hemel Hempstead Town Football Club,,7951.0,Vauxhall Road,Hemel Hempstead,3152.0,
5977,Slough Town Football Club,,7952.0,Arbour Park,Slough,2000.0,
5978,Spennymoor Town Football Club,,5704.0,Brewery Field,,,
5979,St. Albans City Football Club,,7343.0,Clarence Park,St. Albans,5000.0,
5990,Atlético Madrid U12,,7968.0,Ciudad Deportiva Atlético de Madrid - Majadahonda,Majadahonda,,
5954,Sociedade Imperatriz de Desportos,,8053.0,Estádio Municipal Frei Epifânio D'Abadia,Imperatriz,12000.0,
5967,Piauí Esporte Clube,,3465.0,Estádio Lindolfo Monteiro,Teresina,16000.0,
5965,Monte Roraima Futebol,,3472.0,Estádio Canarinho,Boa Vista,6000.0,
5964,Porto Vitória Futebol Clube,,2472.0,Estádio Estadual Kleber José de Andrade,Cariacica,21152.0,
5963,Clube Laguna SAF,,2701.0,Estádio Maria Lamas Farache,Natal,18000.0,
5962,IAPE FC,,3485.0,Nhozinho Santos,São Luís,12891.0,
